"concept_id","np_name"
-7994482,CITRULLUS LANATUS
-7993792,CYPERUS PROCERULUS WHOLE
-7998444,SYMPHYTUM OFFICINALE L.
-7994858,ST. JOHN'S BREAD WHOLE
-7993429,BERBERIS ANGUSTIFOLIA WHOLE
-7994926,MOMORDICA
-7994997,ULMUS TORTUOSA WHOLE
-7991900,BONESET
-7994510,ECHINACEA INTERMEDIA WHOLE
-7995592,FUMARIA OFFICINARUM WHOLE
-7999313,RHEUMATISM WEED WHOLE
-7996052,SELINUM CUMINUM WHOLE
-7997416,SALVIA VULGARIS WHOLE
-7990655,BURCLOVER WHOLE
-7999411,CACHRYS MARITIMA WHOLE
-7993750,CASSIA CAROLINIANA WHOLE
-7993057,COREOPSIS CORYMBIFOLIA WHOLE
-7998549,XOLEMIA PALUSTRIS WHOLE
-7992393,SPANISHMOSS
-7996239,BOLETUS OBLIQUUS WHOLE
-7991329,CINNAMOMUM AMMANNII WHOLE
-7996954,MIDLAND HAWTHORN WHOLE
-7993823,VACCINIUM MYRSINITES WHOLE
-7994923,MOMORDICA THOLLONII WHOLE
-7999409,CRITHMUM MARITIMUM
-7991471,HERCULES'-CLUB
-7991704,PARAGUAYAN TEA
-7994604,MARRUBIUM NIGRUM WHOLE
-7992279,HAG TAPER
-7992092,SOFT RUSH WHOLE
-7997393,SWEET-FLAG WHOLE
-7996721,ROU MA YIN YANG HUO WHOLE
-7996874,KADSURA CHINENSIS WHOLE
-7995546,LARNAX MORRISONII WHOLE
-7992123,CHILEAN WINEBERRY WHOLE
-7993747,CASSIA GLAUCESCENS WHOLE
-7999601,RHYNCHOSIA ARGYI WHOLE
-7990933,KAVA PEPPER
-7991006,OLIVE
-7992928,ABIES ALBA
-7997478,ARDISIA LENTIGINOSA WHOLE
-7991983,HORDEUM SEPTENTRIONALE WHOLE
-7995736,TRIBULUS WHOLE
-7998320,TALLOW SHRUB WHOLE
-7996540,URTICA SICULA WHOLE
-7995338,ARCTIUM LAPPA
-7991078,BAYBERRY
-7999859,CINNAMOMUM COMMERSONII WHOLE
-7996055,CYMINON LONGEINVOLUCELLATUM WHOLE
-7997526,PINUS SYLVESTRIS WHOLE
-7992103,JUNCUS COMMUNIS WHOLE
-7996303,JUNIPERUS ARGENTEA WHOLE
-7998458,COMFREY WHOLE
-7991909,NUTGRASS
-7996162,ESCHSCHOLZIA BENEDICTA WHOLE
-7991762,EDIBLE FIG WHOLE
-7992125,ARISTOTELIA MACQUI WHOLE
-7995019,ULMUS MINOR
-7994115,VELVET-DOCK WHOLE
-7993082,BIDENS LEUCANTHEMA WHOLE
-7992957,DODONAEA TRIFOLIATA WHOLE
-7998733,BRASSICA JUNCEA  CZERN.
-7994318,WHITE FRINGETREE WHOLE
-7997085,MELIA FRAXINIFOLIA WHOLE
-7992232,YELLOW GENTIAN WHOLE
-7995908,CAPSELLA MATURA WHOLE
-7996225,XANTHOCHROUS OBLIQUUS WHOLE
-7997272,ELEUTHEROCOCCUS KOREANUS WHOLE
-7994862,LOCUST BEAN WHOLE
-7992178,FABA BONA WHOLE
-7998758,MATRICARIA KOCHIANA WHOLE
-7996384,ROSCOEA NIGROCILIATA WHOLE
-7998516,MOTHERWORT
-7993069,BIDENS REFLEXA WHOLE
-7995076,OREGON-GRAPE
-7990759,CANADIAN ELDER
-7996064,CUMINUM CYMINUM L.
-7994257,ONE-SEED HAWTHORN WHOLE
-7992285,TANG-KUEI
-7993523,ACHILLEA OSSICA WHOLE
-7992273,LOQUAT
-7998914,RUTA ALTERA WHOLE
-7993894,ZINGIBER MISSIONIS WHOLE
-7992978,ROTTEN CHEESEFRUIT WHOLE
-7994797,PETROSELINUM PETROSELINUM WHOLE
-7995984,CAPSELLA BURSA PASTORIS
-7998337,CEROPHORA INODORA WHOLE
-7999154,BUPLEURUM TOGASII WHOLE
-7994157,HYPERICUM VULGARE WHOLE
-7991086,FRENCH THYME
-7994638,LYCOPUS BRACTEATUS WHOLE
-7991051,AFRAMOMUM GRANA-PARADISI WHOLE
-7992601,ACER RUBRUM L.
-7996200,ZYGAENA MALLEUS WHOLE
-7997992,ARECA NIGRA WHOLE
-7998960,LUMNITZERA TENUIFLORA WHOLE
-7992759,VITIS MOSCHATA WHOLE
-7992780,GRAPE
-7992996,MORINDA LIGULATA WHOLE
-7996383,ZEDOARY
-7993634,HERPESTIS AFRICANA WHOLE
-7995817,SHEPHERDS-PURSE
-7998686,WALLIA NIGRA WHOLEE
-7993801,CYPERUS LEPTOSTACHYUS WHOLE
-7991656,PINUS PUMILIO WHOLE
-7994688,RHUS SUMAC WHOLE
-7995738,TRIBULUS TERRESTRIS WHOLE
-7999867,CINNAMOMUM ANTILLANUM WHOLE
-7997990,BETELNUT PALM
-7997021,DIOSPYROS ANGUSTIFOLIA WHOLE
-7993221,ROSA CANINA
-7994071,ACANTHUS PLATYPHYLLUS WHOLE
-7992101,JUNCUS EFFUSUS L.
-7995218,BUTTERBUR WHOLE
-7990620,MEDICAGO STRICTA WHOLE
-7995388,SINAPIS AURICULATA WHOLE
-7995939,CAPSELLA HELSINGICA WHOLE
-7992855,SCHISANDRA
-7997566,COLA NITIDA WHOLE
-7996957,MESPILUS INTERMEDIA WHOLE
-7990844,CHINESE VALERIAN WHOLE
-7991227,ULMARIA ULMARIA WHOLE
-7999602,RESEEDING SOYBEAN WHOLE
-7994321,LINOCIERA COTINIFOLIA WHOLE
-7996504,PARAISO WHOLE
-7990680,CHAMOMILE
-7993418,BAROSMA BETULINA WHOLE
-7991462,BLACK TEA
-7991477,YOHIMBE
-7991891,DRUMSTICKTREE
-7992144,BALSAMODENDRUM MUKUL WHOLE
-7999139,MAIDENHAIR FERN
-7997187,ROSMARINUS TENUIFOLIUS WHOLE
-7997386,GARCINIA TRANSVAALENSIS WHOLE
-7994368,LINUM TRINERVIUM WHOLE
-7995576,FOLLICULIGERA GRAVEOLENS WHOLE
-7991413,NERIUM FLORIDUM WHOLE
-7993794,CYPERUS OLIVARIS WHOLE
-7996473,SOLANUM KANDTII WHOLE
-7996506,MELIA SAMBUCINA WHOLE
-7992633,AMARANTHUS CARACASANUS WHOLE
-7994803,PETROSELINUM CRISPUM  FUSS
-7991303,ARNATTO
-7999431,LING ZHI WHOLE
-7990635,MEDICAGO HYSTRIX WHOLE
-7998414,SCOURING RUSH
-7996351,SOAPWORT
-7996381,CALIFORNIA YERBA SANTA WHOLE
-7992035,HORDEUM BIFARIUM WHOLE
-7994641,CUT-LEAF WATER-HOREHOUND WHOLE
-7992784,DRAKSHA WHOLE
-7995553,ASHWAGANDA WHOLE
-7991254,DROPWORT
-7994129,ELECAMPANE INULA WHOLE
-7991330,BATAVIACINNAMON
-7992102,JUNCUS CONGLOMERATUS WHOLE
-7994415,VERBASCUM NEGLECTUM WHOLE
-7991615,WHITE HOREHOUND
-7997494,XEROCOMUS VERSICOLOR WHOLE
-7991336,POWDERPUFF TREE WHOLE
-7998043,MENTHA DAGHESTANICA WHOLE
-7995918,CAPSELLA LEPTOLOBA WHOLE
-7992490,NYMPHAEA ODORATA AITON
-7991893,BEN-OIL-TREE
-7994326,CHIONANTHUS VIRGINICUS WHOLE
-7993684,URENA DIVERSIFOLIA WHOLE
-7993093,BIDENS CANNABINA WHOLE
-7999428,POLYPOUS LUCIDUS WHOLE
-7991736,FIG
-7996523,CHINABERRY TREE WHOLE
-7991113,MARIJUANA
-7994399,VERBASCUM THAPSUS WHOLE
-7994702,PHYLLANTHUS AMARUS WHOLE
-7996547,URTICA DIOICA
-7994284,CINNAMOMUM CASSIA
-7991231,ULMARIA DENUDATA WHOLE
-7992440,RUSCUS ACULEATUS L.
-7995248,FAIRY HERB WHOLE
-7996490,SOLANUM ANGUIVI LAM.
-7998543,CARDIACA STACHYS WHOLE
-7996972,CRATAEGUS CUNEATOTRIFIDA WHOLE
-7999349,DOUGLAS SPRUCE WHOLE
-7998456,COMMON COMFREY WHOLE
-7992606,ACER COCCINEUM WHOLE
-7992955,HOP TREE
-7993549,ACHILLEA COMPACTA WHOLE
-7990968,SASSAFRAS OFFICINALE WHOLE
-7992087,BLACK SAMPSON WHOLE
-7993645,BRAMIA INDICA WHOLE
-7991378,SANDY EVERLASTING
-7991979,HORDEUM TANAITICUM WHOLE
-7994173,CHASE-DEVIL WHOLE
-7995890,CAPSELLA PERDENTATA WHOLE
-7992752,VITIS TINCTORIA WHOLE
-7996175,CHRYSEIS CAESPITOSA WHOLE
-7992368,MARY THISTLE
-7993184,ROSA NITENS WHOLE
-7998828,PAPOOSE WHOLE
-7994422,VERBASCUM INDICUM WHOLE
-7995693,LAURUS BELLOTO WHOLE
-7994301,SENNA OBTUSIFOLIA
-7993353,ALLIUM AOBANUM WHOLE
-7997758,POGOSTEMON MOLLIS WHOLE
-7993454,SALVIA CLUSII WHOLE
-7992708,CITRUS PSEUDOGRANDIS WHOLE
-7999090,CHELIDONIUM OLIDUM WHOLE
-7991977,HORDEUM TRANSCAUCASICUM WHOLE
-7995885,CAPSELLA PINNATOFOLIOSA WHOLE
-7998755,MATRICARIA RECUTITA
-7990739,PAPAVER GUERLEKENSE WHOLE
-7990827,VALERIANA DIVARICATA WHOLE
-7992011,HORDEUM IRREGULARE WHOLE
-7993958,SENSITIVE PLANT
-7996485,SOLANUM BUETTNERI WHOLE
-7990686,PRINCE'S PINE WHOLE
-7995523,WITHANIA SOMNIFERA WHOLE PLANT
-7993249,BURDOCK
-7998044,MENTHA AUCHERI WHOLE
-7992297,MALVA SYLVESTRIS
-7996449,COUCH GRASS WHOLE
-7990707,ENGELSE HEDERA
-7994323,FRINGETREE WHOLE
-7993169,ROSA SENTICOSA WHOLE
-7991068,KOREAN RED GINSENG
-7995638,TECOMA CURIALIS WHOLE
-7996027,BURSA HIATULA WHOLE
-7997362,BOUNCING-BETT WHOLE
-7994229,CALLUNA VULGARIS  HULL
-7995199,TASH PLANT WHOLE
-7999098,CHELIDONIUM LACINIATUM WHOLE
-7993286,SAMBUCUS NIGRA WHOLE
-7996147,ESCHSCHOLZIA COMPACTA WHOLE
-7995944,CAPSELLA GRACILESCENS WHOLE
-7996048,BURSA ABSCISSA WHOLE
-7992828,ARALIA LEROANA WHOLE
-7998759,MATRICARIA EXIGUA WHOLE
-7990875,MAJORANA MEXICANA WHOLE
-7994467,ARTEMISIA WADEI WHOLE
-7992268,RESTHARROW
-7992374,CIRSIUM MACULATUM WHOLE
-7993784,CYPERUS RUDIOI WHOLE
-7998961,HOLY BASIL WHOLE
-7992095,MEDULLA JUNCI
-7993588,GLYCYRRHIZA GLABRA WHOLE
-7999696,CARUM GRAVEOLENS WHOLE
-7992589,RUFACER CAROLINIANUM WHOLE
-7996293,JUNIPERUS POLYMORPHA WHOLE
-7991179,LYCIUM BARBATUM WHOLE
-7993939,HYPERANTHERA DECANDRA WHOLE
-7999847,CINNAMOMUM MAHEANUM WHOLE
-7993254,MEUM PIPERITUM WHOLE
-7995204,HORSE FOOT WHOLE
-7993237,NIU BANG ZI
-7997336,LIQUIDAMBAR TUBERCULATA WHOLE
-7992604,ACER FULGENS WHOLE
-7990928,PIPER LOLOT WHOLE
-7998449,KNITBONE WHOLE
-7996337,LESSER GALANGAL WHOLE
-7997962,CISTUS PHILOTHEI WHOLE
-7991528,POKEBERRY WHOLE
-7999576,ARTEMISIA ABSINTHIUM L.
-7999129,TILLANDSIA FILIFORMIS WHOLE
-7999823,LAURUS CINNAMIFERA WHOLE
-7990667,MELISSA
-7991721,SHAREN
-7997531,ROBINIA UMBRACULIFERA WHOLE
-7990848,SWEET ORANGE
-7992302,MALVA POLYMORPHA WHOLE
-7996542,URTICA MAJOR WHOLE
-7998177,DIOSCOREA MEGAPTERA WHOLE
-7994222,ERICA LUTESCENS WHOLE
-7992605,ACER DRUMMONDII WHOLE
-7994493,RUDBECKIA SPECIOSA WHOLE
-7992546,JAFFARABAD ALOE WHOLE
-7996400,COSTUS NIGRICANS WHOLE
-7996666,ORIGANUM SYRIACUM WHOLE
-7997756,POGOSTEMON SUAVIS WHOLE
-7993354,ALLIUM ANGOLENSE WHOLE
-7998909,RUTA GRAVEOLENS L.
-7990855,SWEET MARJORAM WHOLE
-7992331,MITRAGYNA SPECIOSA WHOLE
-7993668,URENA SIEBERI WHOLE
-7998696,AMERICAN WALNUT WHOLE
-7993118,MELISSA OFFICINALIS WHOLE
-7995359,PARIETARIA JAXARTICA WHOLE
-7995422,BRASSICA CAMPESTRIS WHOLE
-7994206,DA DOU
-7992311,MALVA ERECTA WHOLE
-7994700,PHYLLANTHUS SCABRELLUS WHOLE
-7996728,EPIMEDIUM
-7993817,COCO-GRASS WHOLE
-7990683,PYROLA UMBELLATA WHOLE
-7993152,FIELD BALM
-7999951,LAPATHUM CRISPUM WHOLE
-7996597,EUZOMUM SATIVUM WHOLE
-7997828,MENTHA VIRIDIS
-7997762,POGOSTEMON CABLIN
-7991446,GREEN TEA
-7993775,MUSTA WHOLE
-7994900,DA CHE QIAN WHOLE
-7999884,XIA YE HONG JING TIAN
-7992782,EUROPEAN GRAPE WHOLE
-7993228,ROSA ACTINODROMA WHOLE
-7995423,BRASSICA BRIGGSII WHOLE
-7998063,BERBERIS VULGARIS L.
-7994583,TRIGONELLA ESCULENTA WHOLE
-7992006,HORDEUM KIARCHANUM WHOLE
-7992029,HORDEUM DISTICHON L.
-7999314,RATTLEWHOLE
-7993253,OZODIA FOENICULACEA WHOLE
-7996949,SMOOTH HAWTHORN WHOLE
-7996062,CUMINUM CYMINUM WHOLE
-7996904,CORDYCEPS
-7994371,LINUM MUCRONATUM WHOLE
-7991646,RED PUCCOON
-7997312,COPTIS CHINENSIS WHOLE
-7992038,HORDEUM AESTIVUM WHOLE
-7997098,ANTELAEA CANESCENS WHOLE
-7993663,URENA VIRGATA WHOLE
-7993323,CITRUS MACRACANTHA WHOLE
-7997537,ROBINIA PSEUDACACIA WHOLE
-7998092,BERBERIS ASPERMA WHOLE
-7998046,MELISSA PULEGIUM WHOLE
-7996726,EPIMEDIUM PUBESCENS WHOLE
-7997049,BLOWBALL WHOLE
-7992025,HORDEUM ELONGATUM WHOLE
-7992575,EUTERPE BADIOCARPA WHOLE
-7993751,ANTBUSH WHOLE
-7995532,WITHANIA CHEVALIERI WHOLE
-7993085,BIDENS HISPIDA WHOLE
-7990990,PRUNUS SEROTINA WHOLE
-7991808,PULMONARIA VIRGINICA WHOLE
-7998259,SPANISH CHESTNUT WHOLE
-7999886,SEDUM MACROLEPIS WHOLE
-7994570,BUCKTHORN WHOLE
-7994342,CHIONANTHUS ANGUSTIFOLIUS WHOLE
-7990876,MAJORANA MAJORANA WHOLE
-7996802,LILIUM ALBUM WHOLE
-7991372,CLARY SAGE WHOLE
-7999084,GREATER CELANDINE WHOLE
-7992715,CITRUS AMPULLACEA WHOLE
-7995261,CAMPANUMOEA PILOSULA WHOLE
-7997503,POLYPORUS VERSICOLOR WHOLE
-7991321,CINNAMOMUM MACROSTEMON WHOLE
-7991938,SCUTELLARIA POLYBOTRYA WHOLE
-7998328,MYRICA DOMINGANA WHOLE
-7999599,SOJA HISPIDA MOENCH
-7995282,TRITICUM KOELERI WHOLE
-7997084,MELIA INDICA WHOLE
-7991238,QUEEN OF THE MEADOW WHOLE
-7998231,BUTTERWEED
-7998097,BERBERIS ALBA WHOLE
-7996952,OXYACANTHA VULGARIS WHOLE
-7992007,HORDEUM KARZINIANUM WHOLE
-7998577,CENTAURIUM VULGARE WHOLE
-7994224,ERICA GLABRA WHOLE
-7996925,CORIANDRUM GLOBOSUM WHOLE
-7997865,HAMAMELIS ROTUNDIFOLIA WHOLE
-7998009,PULEGIUM PULEGIUM WHOLE
-7990923,PIPER SARMENTOSUM WHOLE
-7994896,GREAT PLANTAIN WHOLE
-7997115,GLYCYRRHIZA HEDINIANA WHOLE
-7992237,GENTIAN WHOLE
-7997682,GOOSEGRASS WHOLE
-7996484,SOLANUM CARVALHOI WHOLE
-7993056,COREOPSIS LEUCANTHA WHOLE
-7998326,MYRICA PUSILLA WHOLE
-7997715,CLEAVERS
-7991735,FIG TREE
-7993897,WBV181A2I6
-7995997,CAPSELLA ANGUSTILOBA WHOLE
-7999600,SOJA ANGUSTIFOLIA WHOLE
-7994798,PETROSELINUM PEREGRINUM WHOLE
-7999745,YU JIN WHOLE
-7995891,CAPSELLA PERCONCAVA WHOLE
-7998884,DITRYSINIA SYLVATICA WHOLE
-7996891,QUEEN ANNE'S-LACE WHOLE
-7999981,GYMNEMA SYLVESTRE  SCHULT.
-7995619,MAGNOLIA LACUNOSA WHOLE
-7993395,THYMUS VULGARIS  WHOLE
-7995895,CAPSELLA PASTORALIS WHOLE
-7997078,NEEM WHOLE
-7993040,MATAKARO WHOLE
-7992002,HORDEUM LEPTOSTACHYS WHOLE
-7992189,PROTASPARAGUS RACEMOSUS WHOLE
-7993694,CAESAR WEED WHOLE
-7991157,CORIANDER
-7994829,RAPE
-7999442,PSEUDOGNAPHALIUM OBTUSIFOLIUM  HILLIARD & B.L.BURTT
-7991746,FICUS LEUCOCARPA WHOLE
-7993893,ZINGIBER OFFICINALE ROSCOE
-7993493,MILFOIL WHOLE
-7993800,CYPERUS MARITIMUS WHOLE
-7997870,HAMAMELIS MACROPHYLLA PURSH
-7993630,HERPESTIS CUNEIFOLIA WHOLE
-7991803,VIRGINIA COWSLIP WHOLE
-7992790,COMMON PLANTAIN
-7992467,PTEROPHYLLUS SALISBURIENSIS WHOLE
-7991472,MARRUBIUM NIGRUM
-7993325,BLOOD ORANGE WHOLE
-7995989,CAPSELLA BIFORMIS WHOLE
-7998560,ERYTHRAEA SHUTTLEWORTHIANA WHOLE
-7999857,CINNAMOMUM DECANDOLLEI WHOLE
-7992365,MILK THISTLE WHOLE
-7995503,RAPHANUS RAPHANISTRUM WHOLE
-7991542,AMERICAN POKEWEED WHOLE
-7992121,MAQUEI WHOLE
-7991842,ANISE-SCENT GOLDENROD
-7992271,NISPERO
-7993732,FOETID CASSIA WHOLE
-7994665,ULMUS DIMIDIATA WHOLE
-7991008,OLEA EUROPAEA FLOWER
-7997680,SCARTHGRASS WHOLE
-7991379,IMMORTELLE
-7991026,KING'S-CROWN
-7992664,CITRUS X RUMPHII WHOLE
-7996045,BURSA ASTORIS WHOLE
-7997324,CAPPARIS MURRAYI WHOLE
-7998659,POLYPORUS FOMENTARIUS WHOLE
-7996046,BURSA ANGLICA WHOLE
-7992616,PASSIFLORA RUBRICAULIS WHOLE
-7996333,EGYPTIAN RUE WHOLE
-7997363,BOUNCINGBET SOAPWEED WHOLE
-7997017,DIOSPYROS CONCOLOR WHOLE
-7990603,GREEN-STEM JOE-PYE-WEED
-7991385,AGRIMONY
-7999730,ANGELICA SINENSIS  DIELS
-7994899,GENERAL PLANTAIN WHOLE
-7995669,MYRTUS COMMUNIS WHOLE
-7997687,GALIUM TENERRIMUM WHOLE
-7990657,GARDEN VALERIAN
-7995533,WITHANIA ARBORESCENS WHOLE
-7995418,BRASSICA MIZUNA WHOLE
-7997018,DIOSPYROS CILIATA WHOLE
-7993072,BIDENS PILOSA WHOLE
-7992636,MUSCADINE GRAPE
-7998515,MOTHERWORT WHOLE
-7993629,HERPESTIS MONNIERIA WHOLE
-7994753,CORNUS OFFICINALIS
-7995894,CAPSELLA PASTORIS WHOLE
-7998056,EUROPEAN BARBERRY WHOLE
-7992960,EUROPEAN CHESTNUT
-7991458,CAMELLIA CHINENSIS WHOLE
-7996131,ESCHSCHOLZIA INFLATA WHOLE
-7993821,CHAGUAN HUMATAG WHOLE
-7997664,EMILIA SONCHIFOLIA WHOLE
-7993168,ROSA SEPARABILIS WHOLE
-7991075,SOUTHERN WAX-MYRTLE
-7995091,SOLIDAGO CANADENSIS WHOLE
-7993440,COMMON FENUGREEK
-7997421,SALVIA SALVATORII WHOLE
-7990813,VALERIANA SINENSIS WHOLE
-7995612,MAGNOLIA PRAVERTIANA WHOLE
-7990861,ORIGANUM MAJORANA WHOLE
-7995699,BOLDO WHOLE
-7997385,MALABARTAMARIND
-7999437,RABBITTOBACCO WHOLE
-7991576,BETA MARITIMA L.
-7994792,PETROSELINUM VULGARE WHOLE
-7991394,OLEANDER INDICA WHOLE
-7998052,CALAMINTHA FENZLII WHOLE
-7993166,ROSA SPHAEROIDEA WHOLE
-7994079,ACANTHUS HISPANICUS WHOLE
-7995099,HARE'S-EAR
-7991482,FALSE YOHIMBE
-7993319,CITRUS X SINENSIS WHOLE
-7990994,PRUNUS CAPULI WHOLE
-7999159,BUPLEURUM CHINENSE WHOLE
-7997195,ROSMARINUS FLEXUOSUS WHOLE
-7996124,ESCHSCHOLZIA MACRANTHA WHOLE
-7990613,TOOTHED MEDIC
-7998099,BERBERIS ACIDA WHOLE
-7991941,SCUTELLARIA LATERIFLORA L.
-7996021,BURSA ORIGO WHOLE
-7991404,NERIUM ODORATISSIMUM WHOLE
-7991406,NERIUM MADONII WHOLE
-7997470,BLADHIA LINDLEYANA WHOLE
-7991401,NERIUM OLEANDER L.
-7992618,PASSIFLORA EDULIS WHOLE
-7999608,GLYCINE MAX
-7996007,CAPSELLA AESTIVALIS WHOLE
-7992046,BARLEY
-7990689,PIPSISSEWA WHOLE
-7998059,EPINE-VINETTE COMMUNE WHOLE
-7992454,SACRED BASIL
-7999017,ERYSIMUM RUNCINATUM WHOLE
-7997941,PERUVIAN-GINSENG
-7993803,CYPERUS HYDRA WHOLE
-7995835,CAPSELLA VIARIA WHOLE
-7997910,COMMON SELFHEAL WHOLE
-7992603,ACER GLAUCUM WHOLE
-7997390,VACHA WHOLE
-7991657,PINUS MUGO WHOLE
-7999345,PSEUDOTSUGA GLAUCESCENS WHOLE
-7992141,COMMIPHORA MUKUL
-7992615,PASSION FRUIT WHOLE
-7995973,CAPSELLA COLLINA WHOLE
-7990723,SHIRLEY POPPY
-7991135,TANGERINE
-7997342,LIQUIDAMBAR BARBATA WHOLE
-7997096,AZADIRACHTA INDICA A. JUSS.
-7998026,MICROMERIA DALMATICA WHOLE
-7992476,GINKGO BILOBA L.
-7998460,COMFREY HERB AND WHOLE
-7995792,BRASSICA SYLVESTRIS SUBSP. SYLVESTRIS WHOLE
-7996616,ERUCA DESERTI WHOLE
-7995609,MAGNOLIA TARDIFLORA WHOLE
-7997746,ASIAN GINSENG WHOLE
-7999788,CINNAMOMUM TAQUETII WHOLE
-7993306,HEDERA HELIX L.
-7995016,ULMUS MONUMENTALIS WHOLE
-7993847,JUGLANS REGIA
-7999631,SWEETBAY WHOLE
-7992453,TULSI
-7990914,CRAMP BARK
-7992162,VICIA VULGARIS WHOLE
-7995518,JOINTED CHARLOCK
-7995538,PHYSALOIDES SOMNIFERA WHOLE
-7995512,RAPHANISTRUM SEGETUM WHOLE
-7996546,URTICA DIOICA WHOLE
-7994830,COLZA
-7991407,NERIUM LAURIFORME WHOLE
-7998966,RICINOPHYLLUM AMERICANUM WHOLE
-7996956,MESPILUS LAEVIGATA WHOLE
-7998368,BILDERDYKIA MULTIFLORA WHOLE
-7995312,LAPPA GLABRA WHOLE
-7991744,FICUS PACHYCARPA WHOLE
-7996805,RADICCHIO WHOLE
-7996605,ERUCA RUCHETTA WHOLE
-7991319,CINNAMOMUM MUTABILE WHOLE
-7993095,BIDENS AURANTIACA WHOLE
-7992357,ST. MARY'S THISTLE
-7997236,AMYGDALUS NUCIPERSICA WHOLE
-7990832,SUGANDHABALA WHOLE
-7993324,CITRUS AURANTIUM  WHOLE
-7995867,CAPSELLA SABULOSA WHOLE
-7992134,GUGGUL WHOLE
-7993495,MILENRAMA WHOLE
-7994766,SANGUINARIA CANADENSIS L.
-7994825,AMMI PETROSELINOIDES WHOLE
-7991070,HONG SHEN
-7999338,PSEUDOTSUGA REHDERI WHOLE
-7992064,NARROW-LEAF PURPLE CONEFLOWER
-7993713,JUNIPERUS OXYCEDRUS WHOLE
-7997339,LIQUIDAMBAR STYRACIFLUA L.
-7994246,PATCHOULI-PLANT
-7995142,JACKASS BITTERS
-7996508,MELIA
-7997693,GALIUM INTERMEDIUM WHOLE
-7991549,SICILIAN BROAD-RIB BEET
-7992747,VITIS VINIFERA
-7997109,MERISTOTROPIS PAUCIFOLIOLATA WHOLE
-7999088,CHELIDONIUM RUDERALE WHOLE
-7997918,TAMARINDUS INDICA
-7995811,THLASPI BURSA-PASTORIS WHOLE
-7997857,TRILOPUS NIGRA WHOLE
-7990893,VIBURNUM OPULUS
-7993827,FLORIDA EVERGREEN BLUEBERRY WHOLE
-7996302,JUNIPERUS BEDFORDIANA WHOLE
-7996387,KARCHURA WHOLE
-7999860,CINNAMOMUM CAYENNENSE WHOLE
-7997993,ARECA MACROCARPA WHOLE
-7996145,ESCHSCHOLZIA CROCEA WHOLE
-7994429,VERBASCUM ALATUM WHOLE
-7993589,GLYCYRRHIZA GLABRA
-7992789,GREATER PLANTAIN
-7996620,BRASSICA UECHTRITZIANA WHOLE
-7998562,ERYTHRAEA RHODENSIS WHOLE
-7995032,ULMUS CORNUBIENSIS WHOLE
-7993890,ZINGIBER SICHUANENSE WHOLE
-7997919,TAMARINDUS INDICA L.
-7997135,ATRACTYLIS LYRATA WHOLE
-7994435,THAPSUS SCHRADERI WHOLE
-7996509,MELIA GUINEENSIS WHOLE
-7991494,WINTER-CHERRY
-7998584,CENTAURIUM ERYTHRAEA WHOLE
-7993502,BLOODWORT WHOLE
-7995914,CAPSELLA LONGIRACEMOSA WHOLE
-7996887,WILD CARROT
-7997538,ROBINIA PRINGLEI WHOLE
-7991076,SOUTHERN BAYBERRY
-7997495,TURKEY TAILS
-7998087,BERBERIS DUMETORUM WHOLE
-7992745,WINE GRAPE WHOLE
-7991618,MARRUBIUM VULGARE
-7992061,NARROW-LEAVED PURPLE CONEFLOWER WHOLE
-7991889,MALUNGGAY
-7996396,CURCUMA RAKTAKANTA WHOLE
-7997670,EMILIA MARIVELENSIS WHOLE
-7997140,UME WHOLE
-7998490,HIPPOCASTANUM VULGARE WHOLE
-7991527,POKE
-7997873,HAMAMELIS DENTATA WHOLE
-7990670,BALM
-7995861,CAPSELLA SELENIACA WHOLE
-7998775,CHAMOMILLA WHOLE
-7999840,CINNAMOMUM REGELII WHOLE
-7994334,CHIONANTHUS OBOVATUS WHOLE
-7991167,LYCIUM VULGARE WHOLE
-7993705,YELLOW ROOT
-7993696,MEADOW CLARY
-7998220,ERIGERON MUSASHENSIS WHOLE
-7999405,ROCK SAMPHIRE
-7992353,HYSSOP
-7999705,APIUM GRAVEOLENS VAR. DULCE WHOLE
-7996475,SOLANUM JAEGERI WHOLE
-7993115,SWEET BALM WHOLE
-7990612,GUANG GUO GAN CAO
-7998931,ILEX SORBILIS WHOLE
-7995941,CAPSELLA HANSEATICA WHOLE
-7992207,ASPARAGOPSIS SARMENTOSA WHOLE
-7993964,MIMOSA ARGENTEA WHOLE
-7995268,PRUNUS SPINOSA L.
-7994485,CITRULLUS LANATUS SUBSP. VULGARIS WHOLE
-7993289,SAMBUCUS AUREA WHOLE
-7996756,CAMMOCK WHOLE
-7999449,FRAGRANT EVERLASTING
-7994823,APIUM CRISPUM WHOLE
-7998152,JAPANESE HONEYSUCKLE WHOLE
-7991757,FICUS CARICA
-7992900,PINUS PECTINATA WHOLE
-7995598,FUMARIA MAJOR WHOLE
-7991039,GUINEA-PEPPER
-7993632,HERPESTIS BROWNIE WHOLE
-7991481,FALSE YOHIMBE WHOLE
-7999141,BROADLEAF MAIDENHAIR WHOLE
-7995945,CAPSELLA GOTLANDICA WHOLE
-7992647,DEVIL'S-THORN
-7992673,CITRUS X NOBILIS WHOLE
-7993094,BIDENS BIMUCRONATA WHOLE
-7998305,VITEX HORNEI WHOLE
-7994353,TRIACIS MICROPHYLLA WHOLE
-7993174,ROSA PUBENS WHOLE
-7995842,CAPSELLA TREVIRORUM WHOLE
